of 1 of 1
an investigation 2 8
an officer 1 27
an ongoing 1 3
an online 1 1
an organization 1 7
an outside 2 3
an outstanding 1 3
an overall 2 5
an undercover 1 1
an unknown 1 1
analysis of 2 58
analyzes crime 1 1
and a 19 78
and all 4 7
and also 1 2
and an 1 13
and and 1 1
and ang 1 1
and another 1 4
and are 1 23
and arrested 1 4
and asked 1 2
and black 1 1
and both 1 1
and building 2 1
and businesses 1 2
and car 1 1
and city 1 3
and continuing 1 1
and created 2 2
and crime 1 20
and cultural 1 1
and david 1 3
and did 1 2
and drove 1 1
and education 2 1
and evidence 1 4
and fairly 3 1
and federal 1 14
and felons 1 1
and find 2 3
and for 1 10
and frequent 1 1
and friends 1 1
and gang 2 7
and government 1 2
and grand 1 1
and had 2 1
and has 8 24
and he 2 11
and her 1 2
and his 7 10
and how 3 25
and i 1 23
and if 2 31
and in 3 58
and included 1 1
and increased 2 4
and individual 1 5
and information 1 13
and is 3 18
and it 3 56
and local 1 18
and long 2 8
and los 14 9
and make 1 9
and many 2 6
and mark 2 2
and members 1 2
and mental 2 3
and michael 1 1
and more 2 41
and nearly 1 4
and non 3 3
and now 3 10
and one 1 11
and online 1 2
and opportunities 1 2
and other 1 90
and overall 1 1
and parole 1 6
and particularly 2 1
and people 1 7
and physical 1 5
and police 4 38
and policing 1 13
and possible 1 2
and prevent 1 7
and processed 1 1
and property 6 6
and prosecution 2 4
and regional 1 2
and released 1 1
and runs 1 1
and said 2 4
and security 1 5
and set 1 1
and several 1 5
and share 1 2
and shooting 1 1
and show 1 3
and showed 1 1
and so 2 11
and social 1 32
and socially 1 2
and some 1 12
and sometimes 1 15
and street 1 1
and terry 2 1
and that 8 56
and the 25 468
and they 3 25
and this 1 13
and three 1 5
and to 3 37
and transportation 1 3
and two 2 3
and unnecessary 1 2
and violent 2 4
and was 1 9
and were 2 3
and witnesses 1 3
and women 2 3
and your 2 3
and youth 2 1
andrew d 4 3
ang newspapers 1 1
angeles a 5 2
angeles and 4 7
angeles as 1 1
angeles ca 460 1
angeles county 954 5
angeles has 2 1
angeles international 2 2
angeles is 3 3
angeles length 1 1
angeles police 39 36
angeles river 1 1
angeles s 1 1
angeles that 3 2
angeles the 3 4
angeles this 1 1
angeles times 10 1
angeles to 2 3
angeles will 1 2
announced a 1 5
announced in 1 1
announced the 1 2
announcing the 2 1
another in 1 2
another woman 1 1
any information 1 7
any member 1 2
any of 1 14
any other 1 10
any query 1 5
anyone who 1 1
anywhere in 1 2
appeal the 1 1
appealing to 1 1
appear at 2 2
appear to 1 11
appeared on 1 2
appearing on 1 1
applicants but 1 1
applicants for 1 1
approach to 1 30
approval of 1 5
approved by 3 4
april language 5 3
april thursday 1 1
april wednesday 2 1
are among 1 1
are an 1 2
are appealing 1 1
are being 4 34
are committed 2 2
are concerned 1 3
are down 5 1
are eligible 2 1
are far 1 2
are filled 1 2
are going 2 14
are hard 1 1
are in 1 23
are leaving 2 1
are linked 1 5
are looking 1 4
are making 2 5
are many 1 8
are members 1 5
are more 1 54
are no 3 9
are not 2 80
are of 1 6
are off 1 1
are responsible 1 2
are rooted 1 1
are seeking 1 1
are solved 1 1
are some 1 6
are the 4 43
are there 1 4
are under 1 2
are up 3 1
are very 1 4
are what 1 1
are working 1 7
are worried 1 3
area and 1 7
area is 1 3
area of 1 6
area when 1 1
areas in 1 8
areas of 2 14
areas on 3 2
areas where 1 3
aren t 2 12
argue that 1 13
argued for 1 1
argued that 1 19
argues that 1 17
armed with 2 7
arnold h 2 1
around a 1 2
around the 4 27
arrest and 3 13
arrest but 1 2
arrest did 1 1
arrest the 1 5
arrest warrants 1 1
arrested a 1 2
arrested and 1 2
arrested as 1 1
arrested at 1 2
arrested by 2 1
arrested in 4 5
arrested on 9 5
article or 1 5
arts center 1 1
as a 23 321
as an 4 64
as being 1 5
as he 2 8
as homicides 1 1
as if 1 13
as in 1 5
as los 3 4
as much 1 14
as new 1 4
as not 1 2
as one 1 24
as part 5 33
as possible 1 6
as responsible 1 1
as saying 1 3
as she 1 2
as some 1 5
as that 1 4
as the 5 160
as these 1 5
as to 3 42
as we 1 22
as well 6 96
as white 1 3
asia pacific 1 1
asian pacific 2 1
ask for 1 3
asked a 1 1
asked to 5 7
asking for 1 1
assault and 2 5
assaults and 3 1
assaults on 1 2
assigned to 3 6
assist in 1 2
assistant u 1 1
associated press 7 5
associates of 1 1
assume the 1 5
at a 8 121
at about 1 2
at after 1 2
at an 1 8
at around 1 2
at his 4 3
at irvine 1 1
at least 1 85
at los 3 4
at the 32 246
at their 2 4
at this 1 14
at with 1 1
at www 4 2
atop the 1 1
attacks in 1 6
attempt to 1 20
attempting to 1 5
attempts to 3 11
attended by 1 1
attending the 1 1
attorney for 1 1
attorney s 5 15
attribute a 1 1
august language 3 2
august the 1 3
author of 2 8
authorities from 3 1
authorities say 3 1
authority and 2 2
available at 1 1
available to 1 18
avenue in 2 1
awaiting trial 3 1
away from 1 17
away the 3 2
b clark 2 1
b wood 4 1
back and 2 7
back in 1 7
back on 2 7
back to 10 22
background checks 2 6
bad idea 3 1
bail and 1 3
baltimore washington 1 1
bar association 2 5
barriers to 2 3
based in 2 4
based policing 5 4
basis the 1 1
be a 4 68
be able 3 37
be found 1 27
be held 1 9
be hired 1 1
be in 2 16
be made 1 12
be more 1 22
be prosecuted 1 2
be reduced 3 3
be regarded 1 1
be sentenced 1 1
be the 3 50
be to 2 5
be willing 1 2
because he 1 7
because of 2 48
because the 2 59
because these 1 3
because they 1 39
become available 2 1
been abused 1 1
been approved 2 3
been arrested 1 3
been convicted 3 3
been found 1 1
been granted 3 1
been involved 1 1
been no 1 2
been posted 1 1
been seeking 1 1
been seen 1 1
been working 2 3
before a 1 9
before conducting 1 1
before he 1 3
before the 2 27
begin with 1 5
beginning of 1 4
behavior and 1 6
being a 1 9
being done 1 4
being held 6 1
being investigated 1 3
being put 2 1
being tested 1 1
being used 1 14
belief that 1 4
believe that 2 19
believes they 1 1
benefits in 1 2
benefits to 1 5
best known 2 2
between and 4 33
between police 1 10
bill bratton 3 5
billion and 2 1
black men 3 11
blamed the 2 1
board of 2 3
board s 1 1
body camera 1 10
body cameras 4 23
body of 1 4
book by 1 1
booked into 3 1
both men 2 1
both of 1 3
box as 1 1
brandishing a 1 1
bratton s 1 8
break ins 1 1
break out 1 1
bring the 2 2
bringing down 1 1
bringing the 1 1
brown said 2 1
bu copyright 1 1
buena park 1 1
building a 2 1
building in 1 1
burbank leader 5 6
burbankleader com 1 1
burglary and 1 3
burglary motor 1 1
business of 1 1
but a 1 9
but also 1 37
but even 1 9
but every 1 2
but have 1 2
but he 4 7
but it 2 58
but most 1 4
but neither 1 1
but no 1 4
but not 1 14
but rather 2 8
but said 1 1
but that 2 19
but the 4 64
but there 2 14
but this 1 21
but those 1 2
but we 3 13
by a 3 61
by about 1 2
by at 1 1
by gunfire 1 1
by ian 1 1
by james 1 1
by last 13 1
by local 1 3
by many 1 1
by members 1 4
by officers 1 12
by our 1 7
by over 1 5
by percent 7 1
by police 2 59
by richard 1 1
by some 1 2
by someone 1 1
by syndigate 1 1
by the 21 255
by this 1 2
by tribune 2 4
byline by 4 4
c the 2 10
cal state 1 2
calif at 1 1
calif section 1 1
calif visit 1 1
california at 1 4
california distributed 1 1
california for 2 1
california july 3 1
california law 3 5
california s 4 4
call the 1 2
call to 1 1
called a 1 3
called for 1 2
called on 2 1
called the 3 8
came in 1 1
came to 1 10
camera footage 1 7
camera program 1 1
cameras are 1 2
cameras on 2 4
campaign to 1 1
can address 1 1
can be 4 180
can call 1 1
can change 1 1
can do 2 12
can have 3 9
can learn 1 4
can t 3 24
can take 1 7
cannot be 1 30
cannot prevent 3 2
captured in 1 1
captured on 1 3
car and 2 5
cards to 1 1
carried over 1 1
carrying a 1 6
cars and 1 3
case against 2 2
case and 1 6
case in 1 7
case is 1 1
case the 1 14
case to 1 4
case was 1 5
cases and 2 4
categories of 1 3
category for 1 1
category of 2 6
cell phone 1 7
center a 1 1
center in 1 1
center of 2 5
centers on 2 1
certain crimes 1 3
chance to 2 6
change her 1 1
change in 4 17
change the 1 10
changed and 3 1
charge is 2 1
charged with 9 14
charges against 1 4
charges are 1 1
charges in 3 6
charges of 1 1
charles a 6 1
charlie beck 7 4
checks and 1 1
chicago police 1 32
chief charlie 7 2
child abuse 1 1
child care 1 1
child pornography 3 2
child was 1 1
children and 1 3
children in 1 1
china s 1 3
choose to 1 4
choosing to 2 1
chose to 1 1
christopher j 2 1
cities across 1 2
cities are 1 2
citizens the 1 3
city a 2 3
city and 1 16
city are 2 1
city as 1 2
city council 7 7
city for 1 1
city had 1 2
city hall 6 4
city has 2 6
city in 2 8
city is 7 3
city of 4 98
city s 17 47
city the 4 7
city to 1 2
city was 1 1
city where 1 2
city will 1 1
civil rights 1 53
claim to 1 2
claimed that 1 3
class of 1 3
classification of 1 1
cleveland and 1 1
click on 1 2
code bu 1 1
code copyright 1 1
code the 1 1
cold case 1 3
collaboration with 2 3
com distributed 1 2
com load 2 6
com news 2 48
com ray 1 1
com us 1 15
combination of 1 13
come about 1 3
come from 2 9
come out 4 1
come to 1 14
coming after 1 2
command of 2 1
commanding officer 1 1
comment on 2 4
comments on 1 1
commission s 1 1
commissioner bill 1 1
commissioner kelly 1 2
commissioner ray 1 2
commit crimes 2 15
commit to 1 2
committed at 1 1
committed by 1 6
committed in 1 3
committed to 2 3
committing a 1 3
community and 1 11
community leaders 1 4
community members 2 8
community policing 4 29
community to 1 2
companies including 1 1
company of 1 2
compared to 5 9
compared with 14 1
comparing the 1 2
complaint at 1 1
concern for 1 5
concern over 1 4
concern that 1 9
concerned about 2 3
conducted by 1 8
conducting a 1 4
conference the 1 1
connection with 1 3
consent decree 1 67
consent decrees 2 17
contact the 4 1
contacts with 1 4
content agency 2 4
continue the 1 1
continue to 4 25
continued to 4 14
continues to 1 6
continuing to 2 3
contracts with 1 1
contrast to 1 4
contribute to 1 2
contributed to 1 8
contributing to 1 2
convicted of 3 19
convicted or 2 2
convictions to 3 1
copyright burbank 1 1
copyright medianews 12 1
copyright plus 1 5
copyright the 5 7
copyright toronto 1 3
corporation california 2 1
corruption and 2 7
could be 4 67
could face 2 3
could have 3 10
could not 1 21
could then 1 2
couldn t 1 7
council on 2 2
counties and 1 1
country and 1 2
country in 2 1
counts of 5 1
county and 3 3
county california 1 1
county crime 1 1
county jail 3 1
county jails 3 1
county officials 2 1
county s 2 7
county sheriff 19 3
county the 2 1
coupled with 1 9
court at 2 1
court date 1 1
court in 2 10
court judge 1 2
court records 1 25
court the 3 2
covered by 1 1
crack cocaine 1 3
create a 1 22
create more 2 1
created a 3 3
creation of 3 5
crime also 1 1
crime and 8 60
crime as 1 9
crime at 2 3
crime by 2 2
crime data 1 22
crime during 1 3
crime figure 1 1
crime hot 1 4
crime in 13 62
crime is 1 32
crime lapd 1 4
crime on 1 3
crime police 1 2
crime prevention 1 12
crime rate 6 7
crime rates 4 29
crime rather 1 1
crime reductions 4 3
crime scene 2 9
crime statistics 10 5
crime such 1 2
crime that 4 3
crime the 1 16
crime this 1 2
crime to 1 12
crime victims 1 2
crime which 1 1
crime will 1 12
crimes a 1 1
crimes against 7 2
crimes and 3 16
crimes as 5 2
crimes by 1 3
crimes committed 1 2
crimes if 1 1
crimes in 1 7
crimes it 1 3
crimes last 1 1
crimes reported 1 1
crimes since 1 1
crimes such 2 7
crimes the 3 4
crimes to 3 10
crimes were 3 1
crimes will 1 8
crimes with 2 1
criminal case 1 5
criminal charges 1 6
criminal defense 1 1
crisis of 1 4
current administration 1 1
currently an 1 1
currently in 1 4
cusp of 2 4
custody in 2 1
d been 1 1
d c 2 36
daily mail 3 1
daily news 12 9
daily police 1 1
daniel j 2 5
data and 1 88
data but 1 5
data has 2 9
data in 1 35
data on 2 23
date april 5 3
date august 3 2
date december 276 1
date july 4 1
date june 5 5
date november 4 1
date october 3 4
date september 1 4
dating back 1 2
david j 2 2
david r 6 1
david s 4 7
de blasio 3 10
dead on 1 1
deal with 5 6
dealing with 1 5
death in 1 2
death of 1 18
dec the 1 2
december language 10 1
december of 265 1
decided to 1 3
decline in 1 15
declined by 1 6
declined to 4 3
decrease in 1 2
dedicated to 2 1
deeply involved 1 1
defense attorneys 1 1
defined the 1 3
denied that 1 2
denying that 1 1
department a 1 1
department according 1 2
department among 1 1
department and 4 9
department at 1 1
department declined 1 1
department for 1 2
department he 2 1
department in 4 3
department is 3 11
department of 5 44
department on 1 1
department over 1 1
department s 11 37
department said 6 2
department that 1 8
department the 2 3
department where 1 2
department will 1 1
departments across 1 6
departments and 1 2
departments the 1 1
depictions of 1 1
described as 2 6
deserve a 1 1
details about 1 3
details of 1 12
did not 9 62
didn t 10 28
died from 2 2
died in 1 2
dies after 1 1
different things 1 1
difficult to 1 33
difficult with 1 1
direct result 1 3
direct the 2 4
directly at 1 1
director of 3 17
discuss the 1 3
dispute at 2 1
distributed by 2 6
district attorney 9 11
district court 1 9
distrust of 1 1
do a 1 7
do have 1 6
do nothing 1 5
do the 1 13
do to 1 7
document type 1 4
documents burbank 1 1
documents copyright 460 11
documents the 13 17
documents us 1 5
does not 5 102
doesn t 2 25
domestic violence 9 18
don t 7 51
douglas c 2 1
down crime 1 2
down percent 5 1
down the 4 19
down to 2 9
dozen years 1 2
dozens of 1 9
drivers to 1 1
driving the 1 1
drop in 10 11
drug and 7 1
drug enforcement 1 1
drug possession 1 4
drug trade 1 1
drug trafficking 2 6
drug users 1 1
drugs and 1 3
drugs in 1 1
drugs were 1 1
due in 1 1
during a 3 12
during his 1 3
during the 7 47
each other 2 11
each year 2 6
earlier there 1 1
earlier this 4 2
early on 1 1
early s 1 15
early to 1 1
earned a 1 3
east side 2 3
edition final 1 2
effect on 1 11
effort in 1 1
effort the 1 2
efforts by 1 3
efforts on 1 2
efforts to 4 16
elderly woman 1 1
elected officials 1 1
election in 2 1
eliminate the 2 6
emphasis on 1 14
employees and 1 1
enactment of 1 1
end in 1 2
end of 2 21
enforcement a 1 1
enforcement administration 1 1
enforcement agencies 4 40
enforcement authorities 1 2
enforcement have 3 1
enforcement in 1 10
enforcement is 1 10
enforcement officials 1 9
enforcement to 1 24
enforcement will 1 1
english acc 1 2
english document 1 4
english graphic 3 5
english publication 35 18
enrolled in 1 1
entered the 1 3
environment that 1 4
equipped to 2 3
era of 1 9
errors in 1 7
escape from 1 4
especially those 1 3
establish a 2 2
established that 1 3
estimated million 1 1
et al 1 132
even greater 2 2
even with 1 2
ever before 2 3
every day 1 8
every few 1 1
every major 1 1
every one 1 1
everyone in 1 2
evidence against 1 1
evidence that 1 26
evidence was 1 3
exact same 2 1
examples of 1 15
excess of 1 2
executive director 2 8
executive research 1 2
exited the 1 1
expand to 1 3
expansion of 3 11
expect a 1 4
expected to 1 9
experience as 1 1
explain why 1 7
explained that 1 5
exposed the 1 1
extend or 2 1
extra pg 1 2
eyes and 2 1
factors including 1 1
factors were 1 1
fair share 2 1
fall outside 1 1
falls to 1 1
family and 1 3
family members 1 2
family violence 1 1
far in 1 2
far more 2 17
far this 6 3
fbi gov 1 23
fbi s 6 6
feature in 1 1
federal consent 1 2
federal court 1 19
federal funding 2 8
federal funds 2 5
federal government 1 16
federal state 1 5
federal warrant 1 1
felony charge 3 2
felony crimes 1 1
fernando valley 3 3
few years 1 6
fewer such 1 1
fight crime 1 5
fight the 1 2
figure in 1 1
file a 2 3
filed a 1 4
filed in 1 1
filled with 1 6
final edition 3 1
find a 1 7
find themselves 2 1
first full 1 4
first half 5 1
first on 1 1
first step 1 6
fit that 1 1
five year 2 7
five years 2 17
fixing the 1 3
flee the 1 1
flight to 1 3
focus on 1 46
focused on 5 11
focuses on 3 8
focusing on 1 6
followed a 1 1
followed the 1 3
following a 1 4
following an 1 2
foot and 1 1
for a 5 155
for aggravated 1 1
for all 1 10
for an 4 19
for another 1 1
for any 1 27
for certain 1 12
for child 1 2
for city 2 1
for community 1 3
for crimes 1 3
for domestic 1 3
for example 1 136
for four 1 1
for his 3 9
for hours 2 1
for investigation 2 2
for its 1 9
for later 1 2
for low 1 1
for more 1 21
for murder 1 2
for officers 1 10
for other 3 5
for prosecution 1 1
for public 1 4
for residents 2 1
for robbery 1 1
for several 1 4
for sex 1 10
for shoplifting 3 1
for such 1 10
for the 29 207
for their 1 22
for them 1 8
for those 1 17
for trial 1 4
for up 2 5
for victims 2 1
for ways 1 2
for which 2 19
for years 1 8
for your 1 1
force a 2 1
force but 3 2
force in 2 12
force incidents 2 9
force is 3 4
force on 1 9
force the 2 7
force to 2 3
force was 1 3
forces across 1 2
former police 1 4
forms and 1 1
forty eight 1 1
found at 1 5
found in 5 22
found the 2 8
foundation of 4 4
founder of 1 2
four years 2 4
friends and 1 7
from a 7 66
from buying 1 1
from criminal 1 1
from her 1 2
from his 1 6
from in 3 4
from june 1 1
from the 16 223
from through 1 5
from to 1 19
from various 1 2
full name 1 1
full year 1 6
funding for 2 9
funding to 2 4
funds for 3 1
funeral and 1 1
g s 1 2
gang activity 1 4
gang crime 1 1
gang intervention 1 1
gang members 3 20
gang related 2 4
gang violence 1 4
george and 2 1
get back 1 2
get that 1 1
get the 1 5
gets a 1 1
gets out 1 1
getting out 1 1
give a 1 4
give the 1 4
give us 1 1
given a 1 5
glendale calif 3 3
glendale california 1 1
go to 3 8
goals of 1 8
goes up 1 1
going on 4 2
going to 6 61
good behavior 1 3
good way 1 1
got out 1 1
got the 2 1
government and 1 8
greater transparency 1 5
grew up 1 8
ground as 1 1
group but 1 3
group inc 22 2
group it 1 1
group of 2 9
group to 2 1
groups like 1 1
guardian august 1 1
guilty to 2 2
guns and 1 4
gunshot wound 1 1
h sloan 2 1
had a 3 19
had been 7 30
had moved 1 1
had to 1 15
half of 5 13
hand is 1 1
happen in 1 2
hard to 1 23
hardened criminals 3 2
harm the 1 3
has a 9 46
has been 14 134
has changed 1 5
has come 1 8
has deployed 1 1
has done 1 2
has proven 2 3
has put 2 1
has saved 2 1
has seen 9 2
has shown 1 9
has stayed 1 2
has taken 4 2
has the 1 20
has transformed 1 2
has worked 1 4
has written 1 2
hate crime 2 17
hate speech 1 2
have a 9 70
have all 1 2
have an 2 13
have been 11 136
have begun 1 8
have gone 1 3
have good 1 2
have increased 2 1
have it 1 1
have left 1 1
have made 1 4
have occurred 1 3
have refused 1 1
have repeatedly 1 3
have seen 1 10
have the 3 34
have their 2 3
have to 3 34
having an 5 1
he added 3 3
he also 5 5
he be 1 1
he believes 1 2
he called 1 3
he did 2 6
he has 4 12
he is 3 12
he later 1 1
he pleaded 1 1
he s 2 14
he said 32 39
he saw 1 8
he took 1 2
he wants 1 1
he was 6 45
he will 1 2
he would 1 9
headquarters on 1 1
health and 2 3
held at 2 2
held in 3 4
help in 2 2
help reduce 1 2
help them 1 4
help to 1 5
help with 1 1
helped the 2 2
her car 1 3
her in 3 1
her own 1 10
here are 1 2
high rate 1 2
high rates 1 2
higher than 1 3
highlight the 1 3
him of 1 2
him the 2 2
him to 1 10
hire more 1 2
his annual 3 1
his city 1 1
his client 1 1
his department 1 1
his entire 1 1
his home 2 2
his is 1 1
his office 5 1
his own 1 6
his police 1 2
his position 1 1
his role 1 1
his son 2 1
his top 1 1
his wife 3 1
history but 1 2
history of 1 26
hold more 3 1
home in 7 2
home that 1 1
home was 1 2
homeland security 2 3
homicide detectives 1 1
homicide rate 3 1
homicide unit 1 2
homicides in 4 5
homicides through 1 1
hot spots 1 17
hours later 2 1
how effective 1 1
how law 1 1
how to 2 38
html load 1 2
http www 2 352
human rights 1 8
human trafficking 1 1
hundreds of 1 13
i am 5 6
i didn 1 6
i don 1 5
i have 1 15
i know 1 8
i m 3 40
i said 2 1
i think 2 21
i ve 3 8
i would 2 12
ian lovett 1 1
idea for 1 1
identified the 1 4
identity theft 2 1
if in 1 1
if people 1 1
if the 5 107
if there 2 12
if they 2 37
if we 1 19
if you 3 30
image of 2 6
images of 2 8
immediately available 1 1
impact a 1 4
impact on 4 20
important to 1 5
in a 30 329
in addition 6 22
in aggravated 2 1
in america 3 11
in an 8 94
in another 1 10
in any 1 22
in areas 2 3
in but 3 5
in by 2 5
in california 3 3
in charge 3 3
in collaboration 2 2
in college 1 1
in community 2 2
in connection 1 2
in court 2 11
in crime 16 30
in damages 1 2
in december 1 6
in effect 1 5
in engineering 1 1
in excess 1 2
in fatal 1 1
in federal 1 11
in ferguson 1 5
in fewer 1 2
in for 1 3
in he 1 2
in her 2 4
in his 5 35
in in 3 4
in it 1 4
in itself 1 4
in jail 1 7
in january 2 2
in july 1 8
in killing 1 1
in l 2 2
in la 2 3
in lapd 1 1
in late 2 1
in law 4 11
in life 2 1
in los 41 26
in major 2 2
in many 4 29
in modern 1 1
in more 3 11
in murders 1 1
in nearly 1 2
in new 2 82
in of 2 4
in office 1 1
in one 3 18
in order 1 65
in other 2 68
in our 2 25
in overall 2 1
in part 1 47
in particular 1 13
in place 2 15
in police 1 19
in prison 3 9
in property 7 3
in providing 1 1
in recent 5 14
in response 2 10
in san 2 3
in santa 3 2
in several 1 5
in shooting 1 3
in shootings 3 2
in some 1 45
in south 3 4
in state 3 4
in that 5 28
in the 111 1071
in their 1 63
in there 1 6
in this 3 69
in to 2 19
in touch 1 1
in training 1 1
in united 1 4
in various 1 3
in violence 1 8
in violent 11 8
in washington 1 15
in we 1 1
in west 1 3
in what 1 5
in which 2 88
in with 1 2
inc all 475 2
inc and 12 1
incentive for 3 2
incident to 1 9
incident was 1 1
incident which 1 1
incidents in 1 2
incidents of 2 4
include a 2 8
include not 1 1
included in 1 6
included the 1 3
includes the 1 4
including a 1 12
including an 1 2
including baltimore 1 2
including those 1 6
increase in 16 30
increased accuracy 2 6
increased by 4 2
increased crime 1 2
increased police 2 2
increased scrutiny 2 1
increased the 1 4
increases in 1 8
indicating that 1 3
indicator of 1 2
individual s 2 24
industry and 1 1
influence of 1 10
information about 8 57
information from 1 13
information is 1 35
information on 3 12
information regarding 1 2
information system 460 4
information that 1 33
information to 2 20
information was 1 2
informed about 1 1
infrastructure and 2 1
initiative to 1 1
initiative will 1 1
initiatives and 1 2
inside a 1 7
inside the 2 8
inspired the 1 1
instead of 3 14
instead police 1 1
intent to 5 8
interest in 1 17
international airport 2 2
intersection of 1 4
interview with 1 4
into a 1 47
into an 1 5
into custody 5 3
into the 1 74
introduction to 1 3
investigate the 2 1
investigate whether 2 1
investigated by 2 1
investigation and 1 8
investigation by 3 3
investigation of 2 12
investigations and 1 9
investigators had 1 1
investigators to 1 1
involved in 2 36
involved with 2 3
involving a 1 1
is a 14 217
is accused 1 1
is also 2 25
is an 2 42
is and 1 3
is armed 2 6
is arrested 1 7
is available 2 9
is based 1 13
is being 3 8
is best 1 2
is changing 1 1
is currently 3 10
is enough 1 3
is expected 1 1
is far 2 6
is focused 1 2
is futile 1 1
is greater 1 2
is if 1 5
is important 1 5
is in 3 21
is it 2 24
is its 1 1
is just 1 6
is little 1 9
is merely 1 6
is more 1 22
is not 1 167
is nothing 1 7
is obviously 1 2
is on 3 10
is one 2 18
is our 2 2
is serving 1 1
is so 1 5
is taking 1 2
is the 9 152
is to 2 52
is today 1 1
is truly 1 1
is unclear 1 5
is under 1 1
is usually 2 4
is very 1 7
isn t 1 14
issue on 1 1
issues with 1 2
it and 2 20
it appears 1 4
it came 1 1
it could 1 11
it doesn 1 10
it down 1 6
it has 1 45
it is 8 254
it it 1 2
it marks 1 1
it reduced 3 1
it s 10 121
it says 1 1
it they 1 1
it to 3 21
