and,an,1,13,13
and,information,1,13,13
and,policing,1,13,13
and,this,1,13,13
argue,that,1,13,13
as,if,1,13,13
combination,of,1,13,13
do,the,1,13,13
hundreds,of,1,13,13
in,particular,1,13,13
information,from,1,13,13
is,based,1,13,13
looking,for,1,13,13
meet,the,1,13,13
network,of,1,13,13
not,all,1,13,13
officers,were,1,13,13
right,now,1,13,13
that,she,1,13,13
the,overall,1,13,13
the,reason,1,13,13
the,tools,1,13,13
the,total,1,13,13
the,wake,1,13,13
them,the,1,13,13
this,is,8,104,13
through,a,2,26,13
to,commit,2,26,13
up,the,1,13,13
who,is,1,13,13
willing,to,1,13,13
with,respect,1,13,13
york,police,1,13,13
you,can,1,13,13
s,the,3,38,12.66666667
doesn,t,2,25,12.5
in,our,2,25,12.5
is,also,2,25,12.5
of,all,4,50,12.5
use,of,18,225,12.5
have,been,11,136,12.36363636
and,to,3,37,12.33333333
be,able,3,37,12.33333333
by,the,21,255,12.14285714
it,s,10,121,12.1
a,large,1,12,12
a,program,1,12,12
a,victim,1,12,12
and,some,1,12,12
be,made,1,12,12
by,officers,1,12,12
crime,prevention,1,12,12
crime,to,1,12,12
crime,will,1,12,12
details,of,1,12,12
for,certain,1,12,12
including,a,1,12,12
individual,s,2,24,12
is,it,2,24,12
of,being,1,12,12
of,individual,1,12,12
of,more,1,12,12
play,a,1,12,12
process,of,1,12,12
provide,a,1,12,12
reduce,crime,1,12,12
respect,to,1,12,12
review,of,2,24,12
s,where,1,12,12
t,have,1,12,12
that,any,1,12,12
the,initial,1,12,12
the,nature,1,12,12
the,problems,1,12,12
the,rate,1,12,12
their,lives,1,12,12
this,new,1,12,12
thousands,of,2,24,12
time,the,1,12,12
whether,they,1,12,12
why,the,1,12,12
young,people,4,48,12
the,case,5,59,11.8
under,the,5,59,11.8
in,an,8,94,11.75
public,safety,3,35,11.66666667
the,program,3,35,11.66666667
this,article,3,35,11.66666667
a,good,2,23,11.5
against,the,2,23,11.5
data,on,2,23,11.5
police,commissioner,2,23,11.5
the,national,2,23,11.5
washington,d,2,23,11.5
on,the,37,423,11.43243243
have,the,3,34,11.33333333
have,to,3,34,11.33333333
to,police,3,34,11.33333333
a,wide,1,11,11
and,one,1,11,11
appear,to,1,11,11
community,and,1,11,11
effect,on,1,11,11
in,federal,1,11,11
it,could,1,11,11
low,level,1,11,11
more,of,1,11,11
of,local,1,11,11
of,what,2,22,11
officer,is,1,11,11
other,than,1,11,11
police,can,1,11,11
s,going,1,11,11
s,not,2,22,11
street,and,1,11,11
systems,and,1,11,11
the,end,2,22,11
the,increased,1,11,11
the,post,1,11,11
the,years,1,11,11
to,establish,2,22,11
to,kill,1,11,11
until,the,1,11,11
we,must,1,11,11
when,a,2,22,11
in,a,30,329,10.96666667
the,same,11,120,10.90909091
are,the,4,43,10.75
police,have,3,32,10.66666667
it,was,5,53,10.6
end,of,2,21,10.5
i,think,2,21,10.5
much,of,2,21,10.5
related,to,2,21,10.5
to,an,4,42,10.5
to,provide,2,21,10.5
of,a,33,339,10.27272727
the,federal,4,41,10.25
the,new,8,82,10.25
one,of,11,112,10.18181818
going,to,6,61,10.16666667
the,suspect,6,61,10.16666667
a,problem,1,10,10
a,woman,1,10,10
activity,and,1,10,10
african,americans,1,10,10
and,for,1,10,10
any,other,1,10,10
between,police,1,10,10
body,camera,1,10,10
came,to,1,10,10
change,the,1,10,10
enforcement,agencies,4,40,10
enforcement,in,1,10,10
enforcement,is,1,10,10
for,all,1,10,10
for,officers,1,10,10
for,sex,1,10,10
for,such,1,10,10
have,seen,1,10,10
her,own,1,10,10
him,to,1,10,10
if,you,3,30,10
in,another,1,10,10
influence,of,1,10,10
information,to,2,20,10
it,and,2,20,10
it,doesn,1,10,10
needed,to,1,10,10
none,of,1,10,10
of,federal,2,20,10
record,of,1,10,10
resulted,in,2,20,10
return,to,1,10,10
so,the,1,10,10
that,prosecutors,1,10,10
the,black,1,10,10
the,high,1,10,10
the,highest,1,10,10
the,influence,1,10,10
the,organization,1,10,10
the,statute,1,10,10
to,his,1,10,10
to,me,1,10,10
two,men,1,10,10
two,years,1,10,10
up,on,1,10,10
victims,and,1,10,10
which,can,1,10,10
year,after,1,10,10
with,a,12,119,9.916666667
result,of,4,39,9.75
a,crime,6,58,9.666666667
that,this,3,29,9.666666667
in,the,111,1071,9.648648649
has,been,14,134,9.571428571
the,first,9,86,9.555555556
and,police,4,38,9.5
believe,that,2,19,9.5
but,that,2,19,9.5
for,which,2,19,9.5
in,to,2,19,9.5
policing,in,2,19,9.5
to,reduce,2,19,9.5
number,of,11,104,9.454545455
from,a,7,66,9.428571429
the,united,7,66,9.428571429
a,concern,1,9,9
a,growing,1,9,9
a,job,1,9,9
a,judge,2,18,9
a,network,1,9,9
a,period,1,9,9
and,make,1,9,9
and,was,1,9,9
be,held,1,9,9
before,a,1,9,9
being,a,1,9,9
but,a,1,9,9
but,even,1,9,9
concern,that,1,9,9
coupled,with,1,9,9
crime,as,1,9,9
district,court,1,9,9
dozens,of,1,9,9
enforcement,officials,1,9,9
era,of,1,9,9
expected,to,1,9,9
for,its,1,9,9
force,on,1,9,9
has,shown,1,9,9
he,would,1,9,9
incident,to,1,9,9
investigations,and,1,9,9
is,little,1,9,9
is,one,2,18,9
just,the,1,9,9
last,week,1,9,9
law,has,1,9,9
linked,to,2,18,9
minority,communities,1,9,9
of,chicago,1,9,9
of,many,1,9,9
of,thousands,1,9,9
officers,use,1,9,9
on,patrol,1,9,9
on,to,1,9,9
person,who,1,9,9
reveal,the,1,9,9
section,of,1,9,9
suggested,that,1,9,9
that,some,2,18,9
the,cases,1,9,9
the,house,1,9,9
the,rules,1,9,9
the,so,1,9,9
the,th,1,9,9
the,words,1,9,9
them,to,3,27,9
to,pinpoint,1,9,9
under,a,1,9,9
up,for,1,9,9
up,to,4,36,9
wants,to,1,9,9
when,he,1,9,9
which,was,1,9,9
with,some,1,9,9
some,of,6,53,8.833333333
department,of,5,44,8.8
more,than,12,103,8.583333333
a,federal,2,17,8.5
are,being,4,34,8.5
consent,decrees,2,17,8.5
far,more,2,17,8.5
five,years,2,17,8.5
hate,crime,2,17,8.5
out,the,2,17,8.5
suspect,is,2,17,8.5
they,can,4,34,8.5
the,crime,7,59,8.428571429
and,how,3,25,8.333333333
and,they,3,25,8.333333333
of,crime,9,75,8.333333333
between,and,4,33,8.25
which,is,4,33,8.25
members,of,9,74,8.222222222
that,have,5,41,8.2
to,the,65,532,8.184615385
a,hit,1,8,8
a,much,1,8,8
a,third,1,8,8
are,many,1,8,8
areas,in,1,8,8
at,an,1,8,8
be,in,2,16,8
bratton,s,1,8,8
can,t,3,24,8
conducted,by,1,8,8
contributed,to,1,8,8
crimes,will,1,8,8
department,that,1,8,8
every,day,1,8,8
for,them,1,8,8
for,years,1,8,8
goals,of,1,8,8
government,and,1,8,8
grew,up,1,8,8
has,come,1,8,8
have,begun,1,8,8
he,saw,1,8,8
human,rights,1,8,8
i,know,1,8,8
in,july,1,8,8
in,violence,1,8,8
increases,in,1,8,8
investigation,and,1,8,8
large,amounts,1,8,8
learn,from,1,8,8
limited,all,1,8,8
make,up,1,8,8
may,also,1,8,8
military,and,1,8,8
of,just,1,8,8
of,life,2,16,8
of,persons,1,8,8
person,of,1,8,8
place,at,1,8,8
program,to,1,8,8
prosecutors,in,1,8,8
question,of,1,8,8
rise,to,1,8,8
rules,of,1,8,8
s,been,1,8,8
safety,of,1,8,8
same,time,2,16,8
say,they,1,8,8
sept,at,1,8,8
showed,that,1,8,8
social,services,1,8,8
t,want,1,8,8
that,were,2,16,8
the,beginning,1,8,8
the,hands,1,8,8
the,hit,1,8,8
the,local,1,8,8
throughout,the,2,16,8
to,fight,1,8,8
to,prosecutors,1,8,8
white,house,1,8,8
who,may,1,8,8
working,with,1,8,8
to,a,21,167,7.952380952
about,the,13,102,7.846153846
have,a,9,70,7.777777778
the,streets,4,31,7.75
at,the,32,246,7.6875
office,of,3,23,7.666666667
commit,crimes,2,15,7.5
crime,and,8,60,7.5
he,was,6,45,7.5
in,place,2,15,7.5
needs,to,2,15,7.5
of,which,4,30,7.5
these,are,2,15,7.5
to,its,2,15,7.5
to,keep,2,15,7.5
today,s,2,15,7.5
years,the,2,15,7.5
they,have,5,37,7.4
kind,of,6,44,7.333333333
response,to,3,22,7.333333333
don,t,7,51,7.285714286
community,policing,4,29,7.25
crime,rates,4,29,7.25
in,many,4,29,7.25
they,were,4,29,7.25
for,the,29,207,7.137931034
information,about,8,57,7.125
a,combination,1,7,7
a,firearm,1,7,7
a,gun,1,7,7
a,shooting,1,7,7
a,well,1,7,7
advantage,of,1,7,7
agencies,the,1,7,7
also,have,1,7,7
an,organization,1,7,7
and,people,1,7,7
and,prevent,1,7,7
and,that,8,56,7
any,information,1,7,7
are,going,2,14,7
are,working,1,7,7
area,and,1,7,7
areas,of,2,14,7
back,in,1,7,7
because,he,1,7,7
but,there,2,14,7
by,our,1,7,7
camera,footage,1,7,7
can,take,1,7,7
case,in,1,7,7
cell,phone,1,7,7
couldn,t,1,7,7
crimes,in,1,7,7
do,a,1,7,7
do,to,1,7,7
errors,in,1,7,7
explain,why,1,7,7
find,a,1,7,7
friends,and,1,7,7
he,s,2,14,7
in,his,5,35,7
in,jail,1,7,7
inside,a,1,7,7
is,arrested,1,7,7
is,in,3,21,7
is,nothing,1,7,7
is,very,1,7,7
it,to,3,21,7
look,for,1,7,7
make,it,2,14,7
million,in,1,7,7
misconduct,in,1,7,7
of,his,4,28,7
of,whom,1,7,7
off,the,2,14,7
on,how,1,7,7
on,law,1,7,7
people,in,2,14,7
plans,to,1,7,7
police,as,1,7,7
police,the,1,7,7
police,were,1,7,7
possibility,that,1,7,7
reported,that,1,7,7
research,forum,1,7,7
several,years,1,7,7
she,would,1,7,7
solely,on,1,7,7
split,second,1,7,7
suspect,and,1,7,7
t,know,1,7,7
that,only,1,7,7
the,news,1,7,7
the,prosecution,1,7,7
the,safety,1,7,7
the,work,1,7,7
their,use,1,7,7
they,also,1,7,7
think,it,1,7,7
to,all,1,7,7
to,in,1,7,7
to,maintain,1,7,7
to,perform,1,7,7
to,set,1,7,7
to,such,1,7,7
to,turn,1,7,7
to,using,1,7,7
up,at,1,7,7
us,in,1,7,7
what,he,1,7,7
what,s,1,7,7
when,we,1,7,7
who,had,2,14,7
will,help,1,7,7
with,all,1,7,7
working,on,1,7,7
a,result,9,62,6.888888889
did,not,9,62,6.888888889
of,our,6,41,6.833333333
people,are,5,34,6.8
a,warrant,4,27,6.75
around,the,4,27,6.75
during,the,7,47,6.714285714
a,community,3,20,6.666666667
about,a,3,20,6.666666667
gang,members,3,20,6.666666667
no,longer,3,20,6.666666667
on,crime,3,20,6.666666667
was,the,3,20,6.666666667
who,was,3,20,6.666666667
as,part,5,33,6.6
a,city,2,13,6.5
amounts,of,4,26,6.5
have,an,2,13,6.5
of,other,2,13,6.5
policing,has,2,13,6.5
report,to,2,13,6.5
st,louis,2,13,6.5
them,and,2,13,6.5
to,work,2,13,6.5
violent,and,2,13,6.5
we,ve,2,13,6.5
with,their,2,13,6.5
york,times,2,13,6.5
to,have,9,58,6.444444444
on,a,16,103,6.4375
that,he,5,32,6.4
convicted,of,3,19,6.333333333
had,a,3,19,6.333333333
continue,to,4,25,6.25
that,s,8,50,6.25
result,in,5,31,6.2
the,street,6,37,6.166666667
a,chance,2,12,6
a,FALSE,1,6,6
a,group,1,6,6
a,history,1,6,6
a,surveillance,1,6,6
and,is,3,18,6
and,parole,1,6,6
are,of,1,6,6
are,some,1,6,6
area,of,1,6,6
aren,t,2,12,6
as,possible,1,6,6
attacks,in,1,6,6
behavior,and,1,6,6
can,do,2,12,6
carrying,a,1,6,6
case,and,1,6,6
committed,by,1,6,6
continues,to,1,6,6
criminal,charges,1,6,6
declined,by,1,6,6
departments,across,1,6,6
do,have,1,6,6
few,years,1,6,6
filled,with,1,6,6
first,step,1,6,6
focusing,on,1,6,6
force,in,2,12,6
from,his,1,6,6
full,year,1,6,6
his,own,1,6,6
i,didn,1,6,6
i,would,2,12,6
if,there,2,12,6
in,december,1,6,6
in,one,3,18,6
in,there,1,6,6
included,in,1,6,6
including,those,1,6,6
investigation,of,2,12,6
is,just,1,6,6
is,merely,1,6,6
it,down,1,6,6
lawsuit,against,1,6,6
made,to,1,6,6
man,in,1,6,6
men,in,1,6,6
near,the,1,6,6
needs,of,1,6,6
new,information,1,6,6
of,age,1,6,6
of,non,1,6,6
of,three,1,6,6
officers,from,1,6,6
one,is,1,6,6
operation,of,1,6,6
or,whether,1,6,6
other,jurisdictions,1,6,6
otherwise,be,1,6,6
participate,in,1,6,6
people,have,1,6,6
picture,of,1,6,6
police,community,1,6,6
police,that,1,6,6
program,that,1,6,6
program,the,1,6,6
provided,by,1,6,6
rates,in,1,6,6
report,the,1,6,6
results,in,1,6,6
s,cities,1,6,6
s,largest,1,6,6
s,why,1,6,6
should,have,1,6,6
so,called,3,18,6
surveillance,in,1,6,6
t,just,1,6,6
the,correct,1,6,6
the,drug,2,12,6
the,location,3,18,6
the,office,1,6,6
the,previous,1,6,6
the,white,1,6,6
there,have,1,6,6
things,that,1,6,6
this,time,1,6,6
those,factors,1,6,6
to,assist,1,6,6
to,come,2,12,6
to,hire,1,6,6
to,local,1,6,6
to,pay,2,12,6
to,support,4,24,6
tools,and,1,6,6
total,of,1,6,6
treated,as,1,6,6
trust,in,1,6,6
two,of,1,6,6
victim,of,1,6,6
wanted,to,1,6,6
was,also,1,6,6
went,to,1,6,6
were,being,1,6,6
were,used,1,6,6
when,you,1,6,6
which,are,3,18,6
which,could,1,6,6
who,would,1,6,6
you,want,1,6,6
body,cameras,4,23,5.75
the,public,11,63,5.727272727
with,the,42,240,5.714285714
director,of,3,17,5.666666667
people,who,6,34,5.666666667
the,result,3,17,5.666666667
in,that,5,28,5.6
we,can,7,39,5.571428571
and,he,2,11,5.5
and,so,2,11,5.5
each,other,2,11,5.5
in,court,2,11,5.5
office,and,2,11,5.5
outside,the,2,11,5.5
the,special,2,11,5.5
to,our,2,11,5.5
training,and,2,11,5.5
was,to,2,11,5.5
we,know,2,11,5.5
police,department,27,146,5.407407407
crimes,and,3,16,5.333333333
on,his,3,16,5.333333333
out,to,3,16,5.333333333
suspicion,of,3,16,5.333333333
to,collect,3,16,5.333333333
a,lot,4,21,5.25
a,significant,4,21,5.25
out,of,9,47,5.222222222
that,will,5,26,5.2
who,have,5,26,5.2
the,number,8,41,5.125
has,a,9,46,5.111111111
a,co,1,5,5
a,degree,1,5,5
a,five,1,5,5
a,reason,1,5,5
a,second,2,10,5
a,violent,1,5,5
about,crime,1,5,5
after,years,1,5,5
all,time,1,5,5
among,other,1,5,5
an,examination,1,5,5
and,individual,1,5,5
and,physical,1,5,5
and,security,1,5,5
and,several,1,5,5
and,three,1,5,5
announced,a,1,5,5
any,query,1,5,5
approval,of,1,5,5
are,linked,1,5,5
are,members,1,5,5
arrest,the,1,5,5
article,or,1,5,5
as,being,1,5,5
as,in,1,5,5
as,some,1,5,5
as,these,1,5,5
assume,the,1,5,5
attempting,to,1,5,5
begin,with,1,5,5
benefits,to,1,5,5
by,over,1,5,5
c,the,2,10,5
case,was,1,5,5
concern,for,1,5,5
copyright,plus,1,5,5
court,in,2,10,5
criminal,case,1,5,5
data,but,1,5,5
dealing,with,1,5,5
do,nothing,1,5,5
documents,us,1,5,5
explained,that,1,5,5
federal,state,1,5,5
fight,crime,1,5,5
found,at,1,5,5
from,through,1,5,5
get,the,1,5,5
given,a,1,5,5
greater,transparency,1,5,5
has,changed,1,5,5
help,to,1,5,5
i,don,1,5,5
impact,on,4,20,5
important,to,1,5,5
in,effect,1,5,5
in,ferguson,1,5,5
in,response,2,10,5
in,several,1,5,5
in,what,1,5,5
into,an,1,5,5
is,if,1,5,5
is,important,1,5,5
is,so,1,5,5
is,unclear,1,5,5
just,how,1,5,5
know,about,1,5,5
lapdonline,org,1,5,5
life,and,1,5,5
limitations,on,1,5,5
loss,of,1,5,5
media,solutions,1,5,5
more,difficult,2,10,5
motor,vehicle,1,5,5
murder,rate,1,5,5
name,of,1,5,5
newswire,copyright,1,5,5
not,come,1,5,5
nypd,commissioner,1,5,5
of,action,1,5,5
of,guns,1,5,5
of,hate,1,5,5
of,officers,3,15,5
offenses,and,1,5,5
officers,with,1,5,5
official,news,1,5,5
or,use,1,5,5
other,and,1,5,5
other,content,1,5,5
other,information,1,5,5
part,because,1,5,5
placed,in,1,5,5
please,contact,1,5,5
plus,media,1,5,5
police,had,1,5,5
police,union,1,5,5
political,science,1,5,5
predict,and,1,5,5
private,limited,1,5,5
reported,to,1,5,5
s,first,1,5,5
s,to,1,5,5
seek,the,1,5,5
seeking,to,1,5,5
series,of,2,10,5
she,is,1,5,5
since,then,1,5,5
so,in,1,5,5
solutions,private,1,5,5
suspects,are,1,5,5
system,has,2,10,5
system,was,1,5,5
that,had,2,10,5
that,i,3,15,5
that,make,1,5,5
the,body,1,5,5
the,compstat,1,5,5
the,goals,1,5,5
the,group,2,10,5
the,last,7,35,5
the,murder,1,5,5
the,opinion,1,5,5
the,period,1,5,5
the,possible,1,5,5
the,recent,2,10,5
the,video,1,5,5
there,s,6,30,5
this,kind,1,5,5
time,in,2,10,5
times,as,1,5,5
to,buy,1,5,5
to,compare,1,5,5
to,move,1,5,5
to,policing,1,5,5
toronto,star,1,5,5
type,newswire,1,5,5
up,a,1,5,5
up,in,4,20,5
us,official,1,5,5
victim,s,1,5,5
violence,to,1,5,5
well,known,1,5,5
where,he,2,10,5
which,were,1,5,5
will,continue,1,5,5
young,man,1,5,5
than,a,9,44,4.888888889
of,force,17,83,4.882352941
the,community,8,39,4.875
to,get,8,39,4.875
crime,in,13,62,4.769230769
down,the,4,19,4.75
for,an,4,19,4.75
there,was,4,19,4.75
a,case,3,14,4.666666667
instead,of,3,14,4.666666667
to,other,3,14,4.666666667
to,reach,3,14,4.666666667
percent,of,7,32,4.571428571
a,child,2,9,4.5
a,home,2,9,4.5
a,recent,4,18,4.5
come,from,2,9,4.5
crime,scene,2,9,4.5
data,has,2,9,4.5
down,to,2,9,4.5
force,incidents,2,9,4.5
funding,for,2,9,4.5
group,of,2,9,4.5
is,available,2,9,4.5
james,j,2,9,4.5
rates,of,2,9,4.5
side,of,2,9,4.5
some,people,2,9,4.5
that,more,2,9,4.5
the,scene,2,9,4.5
to,court,2,9,4.5
to,crime,2,9,4.5
to,investigate,4,18,4.5
to,track,2,9,4.5
was,in,2,9,4.5
we,ll,2,9,4.5
when,i,2,9,4.5
wouldn,t,2,9,4.5
year,in,2,9,4.5
years,after,2,9,4.5
you,have,2,9,4.5
found,in,5,22,4.4
arrest,and,3,13,4.333333333
but,we,3,13,4.333333333
state,s,3,13,4.333333333
the,biggest,3,13,4.333333333
to,live,3,13,4.333333333
will,also,3,13,4.333333333
had,been,7,30,4.285714286
change,in,4,17,4.25
responsible,for,4,17,4.25
though,the,4,17,4.25
the,department,19,80,4.210526316
the,nation,6,25,4.166666667
less,than,8,33,4.125
and,a,19,78,4.105263158
a,cell,1,4,4
a,crisis,1,4,4
a,fight,1,4,4
