of 1 of 1
fell percent 1 1
fight for 1 1
first time 2 3
five years 1 1
for a 2 50
for an 1 7
for decades 1 3
for justice 1 4
for many 1 4
for nearly 1 2
for some 1 6
for the 11 104
for their 2 11
for this 1 9
for those 1 9
for two 1 2
foremost to 1 1
former police 1 2
from being 1 1
from the 2 80
from to 1 7
gang activity 2 4
gang members 1 5
gang reduction 1 1
had a 1 8
had been 2 11
had the 1 3
hand to 1 5
happening but 1 1
hard work 1 1
harmed and 1 1
has also 1 3
has always 1 1
has been 3 39
has occurred 1 1
hasn t 1 1
have been 3 49
have committed 1 1
he added 6 1
he said 5 18
he took 1 1
he was 1 13
help in 1 3
high schools 1 2
him and 1 3
him in 1 2
his own 1 2
hit the 1 1
home of 1 1
home to 1 2
house was 1 1
how it 1 6
http www 491 101
i believe 1 1
i can 1 3
i crimes 1 1
i don 1 4
i heard 1 1
i m 2 12
i was 2 3
i would 1 1
if any 1 1
if it 1 7
if the 1 31
if they 1 5
if we 2 6
if you 1 11
imagine a 1 1
in a 6 174
in addition 1 27
in an 1 40
in and 1 5
in finding 1 1
in his 2 8
in its 3 20
in june 1 1
in la 1 1
in los 7 4
in october 1 2
in particular 1 7
in property 2 5
in the 30 444
in their 1 28
in violent 1 1
increase in 3 7
increases in 1 4
information system 491 2
instead of 1 13
intends to 1 2
interested in 1 1
into the 1 29
involved in 2 6
is a 2 72
is always 1 1
is in 1 11
is no 1 20
is not 1 56
is on 2 7
is sometimes 1 1
is the 2 43
is up 1 2
it and 2 4
it can 1 6
it may 1 14
it s 1 14
it was 4 17
it would 1 6
january language 4 4
january wednesday 1 1
john d 2 1
john f 2 1
know what 1 1
l a 9 10
language english 9 15
lapd is 1 1
last three 1 1
last year 5 5
law enforcement 1 76
law to 1 2
least one 2 2
leave the 1 3
length words 9 18
library and 2 1
life and 1 1
life of 1 1
like the 1 9
like to 1 1
likely to 1 40
list of 1 4
live in 1 1
load date 500 15
long term 1 3
looked like 1 1
los angeles 1645 55
lower crime 1 1
m and 2 1
make sure 1 2
make the 2 1
man a 1 1
many more 1 2
many of 1 9
many the 1 1
may be 1 74
may have 1 11
mayor antonio 1 1
measure to 1 1
member of 1 1
members of 1 4
middle of 1 2
minutes later 1 1
more closely 1 1
more officers 1 2
more than 1 28
most of 1 9
most serious 1 2
name a 1 1
national attention 1 1
near a 1 2
new york 2 43
news and 2 2
news conference 4 1
news length 1 3
news pg 1 4
newspaper copyright 7 6
no way 1 2
not immediately 2 1
not in 1 5
not say 1 1
not to 1 13
noting the 1 7
number of 5 56
numbers are 1 1
numbers the 1 1
observation that 1 1
obtained through 1 1
occur and 1 3
of a 2 161
of america 3 3
of art 8 2
of at 1 5
of california 4 7
of cases 1 17
of contemporary 2 2
of documents 500 19
of gang 1 4
of gunfire 1 2
of homes 1 1
of it 1 1
of its 1 16
of los 1011 5
of officers 2 4
of one 1 8
of our 1 4
of parole 1 1
of police 1 22
of santa 2 11
of some 1 7
of the 27 544
of us 2 5
of violent 2 6
of whom 2 4
officer a 1 1
officer and 1 4
officer is 1 1
officers and 1 8
officers are 1 19
officers on 1 4
officers who 1 3
officials have 1 1
on a 3 116
on hand 1 1
on probation 1 7
on the 2 171
on this 1 6
on to 1 4
on twitter 1 2
one and 1 1
one another 1 1
one of 4 32
one officer 1 1
one was 2 1
only one 1 3
operation ceasefire 1 1
other cities 1 8
out of 2 24
out on 1 1
out there 1 3
outside the 1 14
over a 1 8
over the 1 11
overall crime 1 3
overview of 1 4
part i 1 13
particular and 1 1
partnerships with 1 1
parts of 1 3
people and 1 2
people who 1 5
percent compared 1 1
percent drop 2 3
percent from 1 1
percent increase 1 1
percent the 1 1
perhaps most 1 3
person who 1 3
personal property 1 1
pg a 1 1
pg length 3 5
ph d 2 1
pictures of 1 1
place a 1 1
place at 1 3
police and 2 17
police can 1 6
police chief 5 6
police department 1 56
police do 1 1
police is 1 2
police officer 4 27
police officers 1 30
police said 5 3
police say 3 2
police the 1 5
policing which 1 2
politics and 1 1
population and 1 1
predict where 1 6
predictive policing 1 234
presence in 1 4
presents a 1 1
problem of 1 13
property crime 3 11
property crimes 3 18
prove both 1 1
provides an 1 2
public relations 2 1
public s 1 1
public to 1 1
publication type 9 15
rape and 1 2
rates by 1 1
rates in 1 2
real estate 4 1
record that 1 1
recorded in 1 2
reduce crime 1 7
reduction in 1 9
referring to 1 1
remains the 1 1
reported to 1 5
reports that 1 1
reserved of 7 11
result of 1 2
resulted in 1 7
returned to 1 2
review of 1 5
rights reserved 500 12
robbery and 1 2
s and 1 6
s bail 1 1
s car 1 1
s department 2 8
s he 1 2
s office 1 9
s therapeutic 2 1
said it 2 3
said the 6 28
said to 1 1
same area 2 1
same period 1 1
san francisco 2 7
say a 1 1
say the 1 1
saying i 1 1
says the 1 3
school and 1 2
schools and 1 3
search for 1 1
section a 3 1
section news 2 5
see s 2 2
seeking the 1 1
september language 1 2
served as 1 2
serves as 1 4
services inc 4 1
set at 1 1
set up 1 4
several other 1 1
sexual abuse 2 1
she said 1 7
sheriff s 4 8
shootings are 1 1
shot and 1 1
showed that 1 2
shows that 1 2
significantly from 1 1
since the 3 7
slight uptick 1 1
so that 1 9
so they 2 4
some of 3 33
something that 1 1
sought for 1 1
state bar 2 1
states a 1 2
states of 1 1
stop it 1 1
strategies and 1 3
striking a 1 1
students a 1 1
studying the 1 2
support a 1 2
suspect who 1 1
suspected of 2 4
suspects who 1 1
suspicion of 2 4
t know 1 2
t you 2 2
take him 1 1
taken to 1 1
taken together 1 1
th street 1 1
than any 1 2
than the 1 10
that even 1 2
that had 1 4
that has 1 10
that he 2 8
that in 1 13
that is 1 24
that law 1 3
that person 1 3
that police 1 10
that the 2 125
that they 1 36
that were 1 3
that would 1 9
the actor 1 2
the addresses 1 1
the area 1 19
the associated 2 4
the burglary 1 1
the california 2 2
the car 2 7
the case 1 16
the choice 1 2
the city 11 40
the communities 1 1
the community 1 40
the consequences 1 4
the continued 1 1
the country 2 14
the county 1 13
the criminal 1 98
the current 1 21
the daily 1 1
the dangers 1 2
the district 1 9
the door 1 1
the drop 2 1
the early 3 10
the federal 1 7
the first 2 36
the gang 1 1
the home 1 4
the increase 1 4
the individual 1 13
the initial 1 5
the interest 1 2
the lapd 5 19
the last 2 4
the law 1 16
the life 2 3
the list 2 2
the long 2 4
the los 7 11
the man 3 4
the mayor 2 1
the mexican 1 2
the middle 1 3
the moment 2 1
the most 4 32
the number 3 26
the numbers 1 3
the observation 1 2
the other 2 18
the overall 2 2
the owners 1 2
the parking 1 5
the past 1 15
the people 1 3
the person 1 8
the place 1 2
the police 1 65
the problem 1 21
the process 1 12
the public 2 17
the remaining 1 1
the response 1 1
the s 1 12
the same 3 47
the search 1 7
the sheriff 2 3
the shooting 2 1
the state 2 11
the suspect 1 11
the third 1 2
the three 1 1
the time 1 21
the times 1 1
the toughest 1 1
the types 1 5
the united 2 36
the victim 1 4
the violent 1 3
the way 1 8
the year 1 7
theft and 1 6
thefts in 1 2
their hard 1 1
their lives 1 1
then i 1 2
there are 1 30
there is 1 71
there was 2 10
they can 1 19
they have 1 11
they know 1 1
they used 1 1
they were 2 7
they would 1 4
this is 1 21
this to 1 3
this work 1 2
this year 2 3
those in 1 10
those who 2 27
thought the 1 1
three years 1 2
through an 1 1
through the 4 21
time for 1 2
time he 1 3
time i 1 2
time in 1 6
to a 1 109
to be 4 126
to believe 1 5
to boost 1 1
to community 1 21
to continue 2 4
to control 1 2
to do 1 17
to expand 1 7
to fight 1 1
to gang 1 1
to give 1 3
to handle 1 5
to happen 1 5
to have 3 14
to his 1 6
to its 1 5
to know 1 1
to last 1 1
to live 1 1
to local 1 11
to make 2 27
to name 1 2
to predict 2 33
to prevent 1 10
to reduce 1 50
to take 2 9
to the 11 237
to this 2 15
took place 2 1
total of 1 1
trial and 1 3
trying to 1 9
type newspaper 7 15
types of 1 30
u s 2 143
united states 2 96
up a 1 5
up the 1 4
up to 1 11
upon a 1 2
victims in 1 1
violent crime 3 26
violent crimes 7 21
was a 3 15
was at 2 1
was in 3 3
was not 3 9
was on 1 1
way for 1 4
way of 22 8
we didn 1 1
we don 1 8
we have 1 10
we will 1 2
well as 3 23
were able 1 5
were also 1 2
were filed 1 1
were not 1 5
were the 1 3
west virginia 1 1
what s 1 4
when it 1 3
when officers 1 4
when people 1 2
when police 1 3
when the 1 16
where crime 1 5
where he 1 3
where the 1 23
which criminal 1 2
while another 1 1
while they 2 1
who had 4 4
who have 3 7
who is 1 12
who need 1 1
who s 1 3
who were 1 1
will end 1 1
will occur 1 10
with a 3 61
with an 1 9
with los 1 1
with percent 1 1
with several 1 1
with the 4 101
with those 1 2
words the 1 3
worked for 1 1
worked with 1 2
working closely 1 1
worth of 1 3
would be 2 44
would continue 1 1
would like 1 3
year before 1 2
year in 3 1
year s 1 1
year were 1 1
years in 2 2
york and 1 3
you can 1 10
you do 1 2
you ll 1 2
you re 1 7
